id	code	category	name	made	weight	nutrients
8399	N000180	수산물	대구-수컷	부산	1381	류신(㎎)
8400	N000185	수산물	대구-암컷	부산	1298	류신(㎎)
8401	N000188	수산물	대구-조미건품(포)	통영,알래스카산	4046	류신(㎎)
8402	N000193	수산물	대문어-내장	통영,알래스카산	1174	류신(㎎)
8403	N000194	수산물	대문어-몸통	통영,알래스카산	858	류신(㎎)
8404	N000197	수산물	대하	기장	1643	류신(㎎)
8405	N000199	수산물	덕대	부산	1255	류신(㎎)
8406	N000200	수산물	덕대-알	부산	1753	류신(㎎)
8407	N000201	수산물	도다리	부산	1447	류신(㎎)
8408	N000203	수산물	도루묵	부산	1165	류신(㎎)
8409	N000208	수산물	돌가자미	부산	1876	류신(㎎)
8410	N000209	수산물	돌가자미-소건품	부산	1576	류신(㎎)
8411	N000211	수산물	돌돔	부산	1608	류신(㎎)
8412	N000218	수산물	동남참게	청평	1080	류신(㎎)
8413	N000221	수산물	동자개	청평	1340	류신(㎎)
8414	N000222	수산물	동자개-알	청평	2305	류신(㎎)
8415	N000225	수산물	동죽	안산	698	류신(㎎)
8416	N000228	수산물	두툽상어	남해서부-EEZ(222)	1944	류신(㎎)
8417	N000234	수산물	등가시치	부산	1182	류신(㎎)
8418	N000235	수산물	떡붕어	청평	1337	류신(㎎)
8419	N000236	수산물	떡붕어-알	청평	1941	류신(㎎)
8420	N000241	수산물	마디잘록이	진도	402	류신(㎎)
8421	N000242	수산물	만새기	부산	1576	류신(㎎)
8422	N000244	수산물	말미잘	기장	577	류신(㎎)
8423	N000246	수산물	말전복	부산	804	류신(㎎)
8424	N000247	수산물	말쥐치	여수	1434	류신(㎎)
8425	N000247	수산물	말쥐치	청평	1505	류신(㎎)
8426	N000249	수산물	맛조개	안산	712	류신(㎎)
8427	N000250	수산물	망상어	부산	1677	류신(㎎)
8428	N000251	수산물	매끈이고둥	기장	1370	류신(㎎)
8429	N000252	수산물	매리복	부산	1463	류신(㎎)
8430	N000253	수산물	매생이	완도	308	류신(㎎)
8431	N000255	수산물	매오징어	포항	859	류신(㎎)
8432	N000256	수산물	매퉁이	부산	1594	류신(㎎)
8433	N000257	수산물	맵사리	부산	1510	류신(㎎)
8434	N000258	수산물	먹장어	부산	1015	류신(㎎)
8435	N000261	수산물	멍게	기장	353	류신(㎎)
8436	N000263	수산물	메기-자연산	청평	1292	류신(㎎)
8437	N000264	수산물	멸치	부산	1339	류신(㎎)
8438	N000266	수산물	멸치-소건품-대멸	통영,알래스카산	4227	류신(㎎)
8439	N000267	수산물	멸치-소건품-소멸	통영,알래스카산	4527	류신(㎎)
8440	N000268	수산물	멸치-소건품-자멸	통영,알래스카산	3982	류신(㎎)
8441	N000269	수산물	멸치-소건품-중멸	통영,알래스카산	4570	류신(㎎)
8442	N000270	수산물	멸치-알	기장(대변항)	1995	류신(㎎)
8443	N000271	수산물	멸치-액젓	통영,알래스카산	560	류신(㎎)
8444	N000272	수산물	멸치-자건품-대멸	통영,알래스카산	4426	류신(㎎)
8445	N000274	수산물	멸치-자건품-소멸	통영,알래스카산	4569	류신(㎎)
8446	N000275	수산물	멸치-자건품-중멸	통영,알래스카산	4365	류신(㎎)
8447	N000278	수산물	멸치-젓갈	신안	1032	류신(㎎)
8448	N000279	수산물	명태	부산	1320	류신(㎎)
8449	N000281	수산물	명태-동건품(포)	통영,알래스카산	5353	류신(㎎)
8450	N000282	수산물	명태-명란젓	통영,알래스카산	1751	류신(㎎)
8451	N000283	수산물	명태-소건품	통영,알래스카산	5802	류신(㎎)
8452	N000284	수산물	명태-소건품(노가리)	통영,알래스카산	5739	류신(㎎)
8453	N000287	수산물	명태-조미건품(포)	부산	2411	류신(㎎)
8454	N000288	수산물	명태-창란젓	통영,알래스카산	512	류신(㎎)
8455	N000294	수산물	모자반	진도	433	류신(㎎)
8456	N000300	수산물	무지개송어	청평	1541	류신(㎎)
8457	N000311	수산물	미꾸리	영덕	1245	류신(㎎)
8458	N000312	수산물	미더덕	부산	342	류신(㎎)
8459	N000314	수산물	미역	완도	99	류신(㎎)
8460	N000315	수산물	미역-소건품	완도	770	류신(㎎)
8461	N000324	수산물	민어-양식산	남해	1562	류신(㎎)
8462	N000325	수산물	민어-자연산	남해서부-EEZ(240)	1489	류신(㎎)
8463	N000329	수산물	밀복	부산	1344	류신(㎎)
8464	N000330	수산물	밀복-조미건품(포)	통영,알래스카산	3924	류신(㎎)
8465	N000331	수산물	밍크고래-꼬리	울산(고래연)	581	류신(㎎)
8466	N000332	수산물	밍크고래-뱃살	울산(고래연)	10	류신(㎎)
8467	N000333	수산물	밍크고래-보통육	울산(고래연)	1823	류신(㎎)
8468	N000334	수산물	밍크고래-콩팥	울산(고래연)	1691	류신(㎎)
8469	N000335	수산물	밍크고래-혀	울산(고래연)	1610	류신(㎎)
8470	N000339	수산물	바위두둑	진도	42	류신(㎎)
8471	N000340	수산물	바지락	전국(대표)	386	류신(㎎)
8472	N000341	수산물	바지락-소건품	전국(대표)	5540	류신(㎎)
8473	N000342	수산물	바지락-자숙품	전국(대표)	1591	류신(㎎)
8474	N000346	수산물	반지	남해서부-EEZ(231)	1283	류신(㎎)
8475	N000347	수산물	밤송이게	부산	1020	류신(㎎)
8476	N000349	수산물	방어	통영,알래스카산	1796	류신(㎎)
8477	N000356	수산물	밴댕이-자건품	부산	3885	류신(㎎)
8478	N000357	수산물	밴댕이-젓갈	신안	1280	류신(㎎)
8479	N000358	수산물	뱀장어	부산	1140	류신(㎎)
8480	N000365	수산물	뱅어-조미건품(포)	통영,알래스카산	5043	류신(㎎)
8481	N000366	수산물	벌레문치	포항	1048	류신(㎎)
8482	N000368	수산물	범돔	부산	1765	류신(㎎)
8483	N000372	수산물	벵에돔	기장	1589	류신(㎎)
8484	N000373	수산물	별상어	부산	1343	류신(㎎)
8485	N000377	수산물	병어	태안(서해)	1164	류신(㎎)
8486	N000378	수산물	병어-알	인천(서해)	1436	류신(㎎)
8487	N000379	수산물	보구치	남해서부-EEZ(222)	1458	류신(㎎)
8488	N000380	수산물	보라성게	부산	928	류신(㎎)
8489	N000382	수산물	보리새우	부산	1062	류신(㎎)
8490	N000383	수산물	보말고둥	부산	1430	류신(㎎)
8491	N000387	수산물	볼락-양식산	부산	1506	류신(㎎)
8492	N000388	수산물	볼락-자연산	기장	1509	류신(㎎)
8493	N000389	수산물	부세	부산	1812	류신(㎎)
8494	N000391	수산물	부채새우	부산	1081	류신(㎎)
8495	N000392	수산물	북방대합	통영,알래스카산	842	류신(㎎)
8496	N000397	수산물	분홍꼼치	포항	1176	류신(㎎)
8497	N000399	수산물	불볼락	부산	1307	류신(㎎)
8498	N000400	수산물	붉바리	통영,알래스카산	1782	류신(㎎)
8499	N000401	수산물	붉은대게	부산	1031	류신(㎎)
8500	N000402	수산물	붉은대게-수컷-다리	포항(독도연)	815	류신(㎎)
8501	N000403	수산물	붉은대게-수컷-몸통	포항(독도연)	559	류신(㎎)
8502	N000404	수산물	붉은대게-알	포항(독도연)	869	류신(㎎)
8503	N000405	수산물	붉은대게-암컷-다리	포항(독도연)	1028	류신(㎎)
8504	N000406	수산물	붉은대게-암컷-몸통	포항(독도연)	624	류신(㎎)
8505	N000407	수산물	붉은맛	부산	1132	류신(㎎)
8506	N000409	수산물	붉은메기	남해서부-EEZ(214)	1336	류신(㎎)
8507	N000410	수산물	붕어	부산	1469	류신(㎎)
8508	N000411	수산물	붕어-알	청평	1817	류신(㎎)
8509	N000412	수산물	붕장어	부산	1283	류신(㎎)
8510	N000413	수산물	블루길	창원(주남저수지)	1534	류신(㎎)
8511	N000415	수산물	비단가리비	부산	1002	류신(㎎)
8512	N000417	수산물	비단백합	부산	623	류신(㎎)
8513	N000418	수산물	비틀대모자반	통영,알래스카산	1729	류신(㎎)
8514	N000422	수산물	빨강오징어	부산	1166	류신(㎎)
8515	N000423	수산물	뿔돔	부산	1650	류신(㎎)
8516	N000428	수산물	살오징어-소건품	속초	5129	류신(㎎)
8517	N000429	수산물	살오징어-수컷	포항(독도연)	1294	류신(㎎)
8518	N000429	수산물	살오징어-수컷	포항(독도연)	1185	류신(㎎)
8519	N000429	수산물	살오징어-수컷	포항(독도연)	1344	류신(㎎)
8520	N000429	수산물	살오징어-수컷	포항(독도연)	1200	류신(㎎)
8521	N000429	수산물	살오징어-수컷	포항(독도연)	1187	류신(㎎)
8522	N000429	수산물	살오징어-수컷	포항(독도연)	1219	류신(㎎)
8523	N000429	수산물	살오징어-수컷	포항(독도연)	1227	류신(㎎)
8524	N000429	수산물	살오징어-수컷	포항(독도연)	1221	류신(㎎)
8525	N000429	수산물	살오징어-수컷	포항(독도연)	1188	류신(㎎)
8526	N000430	수산물	살오징어-암컷	포항(독도연)	1267	류신(㎎)
8527	N000430	수산물	살오징어-암컷	포항(독도연)	1213	류신(㎎)
8528	N000430	수산물	살오징어-암컷	포항(독도연)	1249	류신(㎎)
8529	N000430	수산물	살오징어-암컷	포항(독도연)	1228	류신(㎎)
8530	N000430	수산물	살오징어-암컷	포항(독도연)	1088	류신(㎎)
8531	N000430	수산물	살오징어-암컷	포항(독도연)	1035	류신(㎎)
8532	N000430	수산물	살오징어-암컷	포항(독도연)	1182	류신(㎎)
8533	N000430	수산물	살오징어-암컷	포항(독도연)	1191	류신(㎎)
8534	N000430	수산물	살오징어-암컷	포항(독도연)	1144	류신(㎎)
8535	N000434	수산물	삼세기	부산	1240	류신(㎎)
8536	N000435	수산물	삼치	부산	1577	류신(㎎)
8537	N000438	수산물	상괭이	울산(고래연)	2125	류신(㎎)
8538	N000439	수산물	새꼬막	여수	646	류신(㎎)
8539	N000440	수산물	새날치	부산	1775	류신(㎎)
8540	N000441	수산물	새다래	부산	1666	류신(㎎)
8541	N000442	수산물	새조개	부산	712	류신(㎎)
8542	N000443	수산물	샛돔	부산	1685	류신(㎎)
8543	N000445	수산물	서실	통영,알래스카산	1869	류신(㎎)
8544	N000447	수산물	선홍치	부산	1976	류신(㎎)
8545	N000448	수산물	성대	부산	1614	류신(㎎)
8546	N000450	수산물	소라	부산	1088	류신(㎎)
8547	N000455	수산물	쇠돌고래	울산(고래연)	2111	류신(㎎)
8548	N000456	수산물	쇠미역	완도	100	류신(㎎)
8549	N000457	수산물	쇠미역-소건품	완도	661	류신(㎎)
8550	N000459	수산물	수조기	부산	1390	류신(㎎)
8551	N000462	수산물	숭어	부산	1640	류신(㎎)
8552	N000463	수산물	실꼬리돔	부산	1612	류신(㎎)
8553	N000466	수산물	쏘가리	청평	1524	류신(㎎)
8554	N000467	수산물	쏘가리-알	청평	1476	류신(㎎)
8555	N000468	수산물	쏙	태안	809	류신(㎎)
8556	N000472	수산물	아귀	부산	1031	류신(㎎)
8557	N000477	수산물	아귀-조미건품(포)	부산	3221	류신(㎎)
8558	N000480	수산물	애기삿갓조개	부산	1045	류신(㎎)
8559	N000484	수산물	양미리-반건품	부산	1987	류신(㎎)
8560	N000485	수산물	양태	부산	1614	류신(㎎)
8561	N000486	수산물	어름돔	부산	1648	류신(㎎)
8562	N000487	수산물	얼룩통구멍	부산	1587	류신(㎎)
8563	N000488	수산물	여덟동가리	부산	1557	류신(㎎)
8564	N000489	수산물	연어	양양	1614	류신(㎎)
8565	N000491	수산물	연어-알	양양	1920	류신(㎎)
8566	N000492	수산물	연어-통조림(기름담금)	통영,알래스카산	1186	류신(㎎)
8567	N000494	수산물	연어-훈제품	통영,알래스카산	1611	류신(㎎)
8568	N000495	수산물	연어병치	부산	1519	류신(㎎)
8569	N000499	수산물	옥돔	부산	1480	류신(㎎)
8570	N000501	수산물	옥돔-염장품	부산	1293	류신(㎎)
8571	N000507	수산물	용치놀래기	부산	1407	류신(㎎)
8572	N000509	수산물	우럭	부산	1085	류신(㎎)
8573	N000510	수산물	우럭볼락	영암(선덕)	1576	류신(㎎)
8574	N000511	수산물	우뭇가사리	부산	952	류신(㎎)
8575	N000514	수산물	웅어	부산	1387	류신(㎎)
8576	N000515	수산물	위고둥	부산	1497	류신(㎎)
8577	N000516	수산물	육동가리돔	부산	1358	류신(㎎)
8578	N000522	수산물	임연수어	기장	1679	류신(㎎)
8579	N000524	수산물	잉어	부산	1674	류신(㎎)
8580	N000526	수산물	잉어-알	청평	2055	류신(㎎)
8581	N000530	수산물	자리돔-젓갈	신안	751	류신(㎎)
8582	N000532	수산물	자주복	부산	1422	류신(㎎)
8583	N000537	수산물	재첩	부산	829	류신(㎎)
8584	N000541	수산물	전갱이	부산	1491	류신(㎎)
8585	N000541	수산물	전갱이	남해서부-EEZ(100)	1563	류신(㎎)
8586	N000547	수산물	전어	부산	1446	류신(㎎)
8587	N000550	수산물	점농어	남해서부-EEZ(231)	1593	류신(㎎)
8588	N000554	수산물	정어리	부산	1608	류신(㎎)
8589	N000563	수산물	조피볼락	여수(남해)	1612	류신(㎎)
8590	N000567	수산물	주꾸미-내장	남해	1448	류신(㎎)
8591	N000568	수산물	주꾸미-혼합	남해	1144	류신(㎎)
8592	N000571	수산물	주먹물수배기	포항	904	류신(㎎)
8593	N000572	수산물	준치	부산	1711	류신(㎎)
8594	N000580	수산물	쥐노래미	부산	1683	류신(㎎)
8595	N000581	수산물	쥐치	부산	1733	류신(㎎)
8596	N000582	수산물	쥐치-조미건품(포)	거제	1745	류신(㎎)
8597	N000583	수산물	지중해담치	진해	505	류신(㎎)
8598	N000583	수산물	지중해담치	진해	388	류신(㎎)
8599	N000583	수산물	지중해담치	진해	302	류신(㎎)
8600	N000583	수산물	지중해담치	진해	455	류신(㎎)
8601	N000583	수산물	지중해담치	진해	449	류신(㎎)
8602	N000583	수산물	지중해담치	진해	613	류신(㎎)
8603	N000583	수산물	지중해담치	전국(대표)	796	류신(㎎)
8604	N000584	수산물	지채	태안	71	류신(㎎)
8605	N000585	수산물	지충이	진도	199	류신(㎎)
8606	N000586	수산물	진두발	진도	531	류신(㎎)
8607	N000587	수산물	진주담치	부산	551	류신(㎎)
8608	N000588	수산물	진주담치-소건품	부산	1870	류신(㎎)
8609	N000594	수산물	참가자미	부산	1498	류신(㎎)
8610	N000595	수산물	참가자미-식해	거제	889	류신(㎎)
8611	N000597	수산물	참게	청평	815	류신(㎎)
8612	N000598	수산물	참굴	통영,알래스카산	879	류신(㎎)
8613	N000600	수산물	참김	완도	256	류신(㎎)
8614	N000603	수산물	참다랑어	여수(거문도)	1685	류신(㎎)
8615	N000604	수산물	참다랑어-기름살(육)	부산	2226	류신(㎎)
8616	N000605	수산물	참다랑어-내장	부산	1809	류신(㎎)
8617	N000606	수산물	참다랑어-등살(상)	여수(거문도)	1672	류신(㎎)
8618	N000607	수산물	참다랑어-등살(중)	여수(거문도)	1578	류신(㎎)
8619	N000609	수산물	참다랑어-뱃살(상)	여수(거문도)	1373	류신(㎎)
8620	N000610	수산물	참다랑어-뱃살(중)	여수(거문도)	1436	류신(㎎)
8621	N000611	수산물	참다랑어-뱃살(하)	여수(거문도)	1685	류신(㎎)
8622	N000612	수산물	참다랑어-붉은살	부산	2210	류신(㎎)
8623	N000616	수산물	참담치	강릉	486	류신(㎎)
8624	N000618	수산물	참돔	부산	1800	류신(㎎)
8625	N000619	수산물	참돔-알	부산	708	류신(㎎)
8626	N000624	수산물	참문어-다리	부산	988	류신(㎎)
8627	N000625	수산물	참문어-몸통	부산	1263	류신(㎎)
8628	N000626	수산물	참문어-소건품	속초	5201	류신(㎎)
8629	N000628	수산물	참서대	부산	1347	류신(㎎)
8630	N000629	수산물	참서대-염건품	통영,알래스카산	1785	류신(㎎)
8631	N000630	수산물	참조기	부산	1615	류신(㎎)
8632	N000631	수산물	참조기-근육	영광	1502	류신(㎎)
8633	N000632	수산물	참조기-알	영광	1910	류신(㎎)
8634	N000633	수산물	참조기-염건품	통영(영광)	1435	류신(㎎)
8635	N000634	수산물	참조기-젓갈	진주	1203	류신(㎎)
8636	N000638	수산물	청각	완도	33	류신(㎎)
8637	N000640	수산물	청멸	남해중부-EEZ(104)	1195	류신(㎎)
8638	N000641	수산물	청보리멸	통영,알래스카산	1627	류신(㎎)
8639	N000642	수산물	청상아리	부산	1402	류신(㎎)
8640	N000644	수산물	청어	포항	1229	류신(㎎)
8641	N000646	수산물	청어-동건품	부산	1848	류신(㎎)
8642	N000649	수산물	청자갈치	포항	1043	류신(㎎)
8643	N000653	수산물	칠면초	태안	52	류신(㎎)
8644	N000654	수산물	칠성갈치	포항	1109	류신(㎎)
8645	N000658	수산물	큰가리비	전국(대표)	1188	류신(㎎)
8646	N000660	수산물	큰논우렁이	부산	985	류신(㎎)
8647	N000663	수산물	키조개-패주	부산	1335	류신(㎎)
8648	N000666	수산물	털탑고둥	기장	1233	류신(㎎)
8649	N000668	수산물	톱니모자반	부산	1031	류신(㎎)
8650	N000669	수산물	톳	전국(대표)	1289	류신(㎎)
8651	N000673	수산물	퉁퉁마디	태안	50	류신(㎎)
8652	N000674	수산물	틸라피아	진해	1683	류신(㎎)
8653	N000675	수산물	팔완향오징어	포항	855	류신(㎎)
8654	N000678	수산물	푸렁통구멍	부산	1718	류신(㎎)
8655	N000679	수산물	풀가사리	통영,알래스카산	1308	류신(㎎)
8656	N000684	수산물	피뿔고둥	기장	1138	류신(㎎)
8657	N000685	수산물	피조개	통영,알래스카산	676	류신(㎎)
